fips,Year,PerCapitaIncome,UnemploymentRate,PovertyRate,MedianIncome,Rent,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,RepublicanVoteShare,DemocratVoteShare,RepublicanMargin,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,MentalHealthScore,state_fips
41021,2021,65894.0,4.8,10.4,69135.0,,22.19215155615697,89.30399181166837,0.0,4.96417604912999,1954.0,70.79796264855688,27.504244482173178,43.2937181663837,0.0,,,,,41
41021,2022,73942.0,3.7,11.2,69038.0,,21.936357481381176,85.98083711548159,0.0,8.371154815935451,1983.0,70.79796264855688,27.504244482173178,43.2937181663837,0.0,,0.0,,,41
41021,2023,71618.0,4.2,11.8,74010.0,,21.936357481381176,85.98083711548159,0.0,8.371154815935451,1983.0,70.79796264855688,27.504244482173178,43.2937181663837,,,,,,41
41023,2018,41184.0,6.9,16.4,46141.0,,18.81710646041856,94.68188779061674,0.3062787136294028,3.6614228038424055,7183.0,73.963133640553,17.027649769585253,56.935483870967744,0.0,,,,,41
41023,2019,42951.0,6.8,15.3,49792.0,,18.944323933477943,94.74196689386562,0.0973709834469328,3.78355821393796,7189.0,73.963133640553,17.027649769585253,56.935483870967744,0.0,,,,,41
41023,2020,47893.0,8.4,13.9,50819.0,,20.775026910656617,93.57401728463898,0.0,4.056314468915528,7174.0,77.13228894691035,20.213228894691035,56.919060052219315,,,,,,41
41023,2021,51388.0,6.6,15.6,53079.0,,17.431192660550458,92.7612456747405,0.0553633217993079,4.27681660899654,7225.0,77.13228894691035,20.213228894691035,56.919060052219315,0.0,,0.0,,,41
41023,2022,52330.0,5.8,15.5,58348.0,,19.29042610090925,89.95440099488738,0.1105430426972502,4.3111786651927595,7237.0,77.13228894691035,20.213228894691035,56.919060052219315,0.0,,,,,41
41023,2023,54969.0,5.0,15.3,61024.0,,19.29042610090925,89.95440099488738,0.1105430426972502,4.3111786651927595,7237.0,77.13228894691035,20.213228894691035,56.919060052219315,,,,,,41
41025,2018,38344.0,5.8,15.1,43370.0,,16.955280685061847,90.9103486441616,0.5118981737686773,5.0498063087991145,7228.0,73.27629592350277,17.186713638651234,56.08958228485154,0.0,,,,,41
41025,2019,40630.0,5.3,14.2,39874.0,,18.41067067443171,91.56460712811338,0.4816292830604101,5.105270400440347,7267.0,73.27629592350277,17.186713638651234,56.08958228485154,,,,,,41
41025,2020,44609.0,6.0,12.6,48790.0,,16.473230999625606,90.71135430916551,0.2599179206566347,5.403556771545827,7310.0,77.54965409506806,19.950903816112476,57.59875027895559,,,,,,41
41025,2021,50171.0,5.1,16.2,50113.0,,15.397443023902168,89.87121008854307,0.7646900992755568,5.500402468473302,7454.0,77.54965409506806,19.950903816112476,57.59875027895559,0.0,,,,,41
41025,2022,52128.0,4.6,14.8,56001.0,,14.166212038552464,88.31376734258272,0.3068303094983991,5.45624332977588,7496.0,77.54965409506806,19.950903816112476,57.59875027895559,,,,,,41
41025,2023,53228.0,4.2,15.2,56649.0,,14.166212038552464,88.31376734258272,0.3068303094983991,5.45624332977588,7496.0,77.54965409506806,19.950903816112476,57.59875027895559,,,,,,41
41027,2018,53269.0,3.2,10.9,66607.0,,31.607717041800644,86.5980718516277,0.5360771259348925,31.472915135532403,23131.0,29.99083409715857,59.67002749770853,-29.679193400549956,,,,,,41
41027,2019,54767.0,3.1,8.4,68835.0,,31.95889368180665,89.09905640053427,0.5859795768882762,31.423154810633807,23209.0,29.99083409715857,59.67002749770853,-29.679193400549956,,,,,,41
41027,2020,59733.0,6.3,8.5,81718.0,,34.723270440251575,84.74860335195531,0.5715513536742587,31.4568113450795,23270.0,30.213903743315505,66.95187165775401,-36.73796791443851,,,,,,41
41027,2021,66079.0,4.5,10.9,70850.0,,38.41322112452738,81.56387204683253,0.6857620740121263,31.82103282458708,23915.0,30.213903743315505,66.95187165775401,-36.73796791443851,,,,,,41
41027,2022,66905.0,3.4,10.1,75818.0,,38.28503137137736,79.42416023367412,0.9597329438764864,30.8408095138744,23965.0,30.213903743315505,66.95187165775401,-36.73796791443851,,,,,,41
41027,2023,71946.0,3.0,10.0,79092.0,,38.28503137137736,79.42416023367412,0.9597329438764864,30.8408095138744,23965.0,30.213903743315505,66.95187165775401,-36.73796791443851,,,,,,41
41029,2018,45343.0,4.6,14.8,55511.0,1257.134872020096,27.380936809198047,91.3668460378873,0.6179206317351715,12.53949511590679,214267.0,49.27419576133983,40.65509892341325,8.619096837926584,45.0,20.495163142,64.0,29.148676468,,41
41029,2019,47190.0,4.3,13.6,56367.0,1309.965155294103,27.84124260622206,91.30920609122056,0.686139610479559,12.82610100935477,216574.0,49.27419576133983,40.65509892341325,8.619096837926584,32.0,14.483307987,74.0,33.492649721,,41
41029,2020,51838.0,7.8,11.9,57334.0,1382.1525077493882,28.823847548754493,90.2043596107523,0.7852601459907396,13.24246621050274,218781.0,50.225297841387174,46.77230369991743,3.4529941414697447,48.0,21.636825878,67.0,30.201402788,,41
41029,2021,57180.0,5.4,13.5,63308.0,1522.7299290296412,30.02191701677374,87.82245039745197,0.60677969160253,13.677581182160225,221662.0,50.225297841387174,46.77230369991743,3.4529941414697447,101.0,45.1428929,47.0,21.007088775,,41
41029,2022,58570.0,4.4,12.5,68239.0,1616.3295719295172,29.994750262486875,85.19029307649458,0.6405994501446516,14.01502219187436,222604.0,50.225297841387174,46.77230369991743,3.4529941414697447,91.0,41.056829871,56.0,25.265741459,,41
41029,2023,62541.0,4.3,12.6,71030.0,1670.6014341412538,29.994750262486875,85.19029307649458,0.6405994501446516,14.01502219187436,222604.0,50.225297841387174,46.77230369991743,3.4529941414697447,136.0,61.603130888,52.0,23.554138281,,41
41031,2018,34629.0,5.3,16.0,50376.0,,18.405412240768843,71.07116622736896,0.890117962234801,19.97148165752063,23143.0,57.96595834654826,31.50438735595729,26.46157099059097,,,,,,41
41031,2019,36097.0,5.0,15.0,52543.0,,19.361610174723715,70.79679756004576,0.7709577667640954,19.972889397212693,23607.0,57.96595834654826,31.50438735595729,26.46157099059097,,,,,,41
41031,2020,40414.0,8.3,12.5,63683.0,,21.43503165511004,69.33632734530939,0.7443446440452428,20.405023286759818,24048.0,60.34584067825065,36.8756820280366,23.470158650214053,,,10.0,,,41
41031,2021,44404.0,6.4,15.9,59317.0,,20.863007959782152,67.32832618025752,0.7221855397821063,20.629745790689995,24232.0,60.34584067825065,36.8756820280366,23.470158650214053,,,11.0,,,41
41031,2022,43902.0,5.2,12.0,65600.0,,21.213364595545137,65.16079321951416,0.7137353501764062,20.767265501439635,24659.0,60.34584067825065,36.8756820280366,23.470158650214053,11.0,,,,,41
41031,2023,46111.0,4.6,13.9,68419.0,,21.213364595545137,65.16079321951416,0.7137353501764062,20.767265501439635,24659.0,60.34584067825065,36.8756820280366,23.470158650214053,11.0,,,,,41
41033,2018,40915.0,5.4,17.0,46578.0,,17.209472113766942,92.05086510452615,0.4433733812192182,7.306886910541524,85481.0,60.41965888689408,30.190754039497307,30.22890484739677,22.0,25.17364091,30.0,34.327692149,,41
41033,2019,43707.0,4.9,15.9,47533.0,,17.45243095827717,92.35603065471705,0.5124578265759238,7.429479078503437,86251.0,60.41965888689408,30.190754039497307,30.22890484739677,27.0,30.861728028,24.0,27.432647136,,41
41033,2020,48022.0,7.9,15.8,47740.0,,18.12239221140473,91.30509661641618,0.6268872636256129,7.605313615853588,87097.0,61.484092097364496,35.729362328382486,25.75472976898201,30.0,34.070389425,27.0,30.663350482,,41
41033,2021,52513.0,6.2,16.8,49833.0,,18.081237436125647,89.715576032662,0.6443445932075815,7.873548799124147,87686.0,61.484092097364496,35.729362328382486,25.75472976898201,41.0,46.408439544,36.0,40.748873746,,41
41033,2022,51561.0,5.3,18.0,54983.0,1531.7628103079028,18.61254432826507,88.6503625247176,0.5659476782507898,8.117598927199582,87994.0,61.484092097364496,35.729362328382486,25.75472976898201,48.0,54.713324974,36.0,41.034993731,,41
41033,2023,55038.0,5.1,15.1,61575.0,1545.8393326733142,18.61254432826507,88.6503625247176,0.5659476782507898,8.117598927199582,87994.0,61.484092097364496,35.729362328382486,25.75472976898201,55.0,62.627389804,34.0,38.715113697,,41
41035,2018,39260.0,6.2,18.5,45374.0,,19.393677850900858,87.99426934097421,0.797768059116272,12.68737746946162,66310.0,66.98462647916872,23.633920083915168,43.35070639525355,16.0,,11.0,,,41
41035,2019,39921.0,6.1,16.7,53030.0,,20.017895947846096,87.02798822492193,0.7217465369614918,13.060175430731755,66921.0,66.98462647916872,23.633920083915168,43.35070639525355,21.0,30.774641695,31.0,45.429232979,,41
41035,2020,43338.0,8.7,19.7,49675.0,,21.221113776992045,84.57681270893116,0.6685797118598941,13.44998964588942,67606.0,68.9103087730763,28.285138593911668,40.62517017916463,24.0,34.914677258,23.0,33.459899038,,41
41035,2021,47688.0,6.7,19.1,49660.0,,21.127168826866537,83.3640546306913,0.6966719400862131,13.895702404969592,68899.0,68.9103087730763,28.285138593911668,40.62517017916463,30.0,42.756969386,23.0,32.780343196,,41
41035,2022,48655.0,5.7,15.5,54961.0,,20.840253429292,81.00451759560326,0.6431099473426755,14.243374672690129,69506.0,68.9103087730763,28.285138593911668,40.62517017916463,31.0,44.15199681,25.0,35.60644904,,41
41035,2023,51246.0,5.2,19.3,54630.0,1299.8612283099408,20.840253429292,81.00451759560326,0.6431099473426755,14.243374672690129,69506.0,68.9103087730763,28.285138593911668,40.62517017916463,29.0,41.426795994,28.0,39.998285788,,41
41037,2018,39395.0,5.4,18.3,44847.0,,15.44729248005432,91.04934336350888,0.1912533469335713,7.994389901823282,7843.0,76.89567430025446,16.259541984732824,60.636132315521635,0.0,,,,,41
41037,2019,40756.0,5.4,17.0,47867.0,,16.409299168505008,91.78256986091615,0.344519586576496,8.16639020033176,7837.0,76.89567430025446,16.259541984732824,60.636132315521635,,,,,,41
41037,2020,43592.0,5.7,15.7,48669.0,,19.44165830825811,91.84397163120568,0.2912867274569402,8.599290780141844,7896.0,79.53243181297273,18.152647261058902,61.37978455191383,,,0.0,,,41
41037,2021,48142.0,5.5,15.7,52012.0,,18.999012183075404,88.24978445621382,0.1601182411627047,9.212957260746398,8119.0,79.53243181297273,18.152647261058902,61.37978455191383,,,,,,41
41037,2022,47956.0,5.1,16.5,54707.0,,19.804241435562805,87.41616875990734,0.2560663333739787,9.437873430069503,8201.0,79.53243181297273,18.152647261058902,61.37978455191383,,,,,,41
41037,2023,50163.0,5.0,17.0,56518.0,,19.804241435562805,87.41616875990734,0.2560663333739787,9.437873430069503,8201.0,79.53243181297273,18.152647261058902,61.37978455191383,,,,,,41
41039,2018,44676.0,4.3,18.1,53161.0,1174.9537819149095,29.58573775826897,86.99801020380501,1.0599595534615405,8.671065543995098,368882.0,34.978379786402705,53.53112789789007,-18.552748111487368,71.0,18.703356857,93.0,24.498763208,,41
41039,2019,46304.0,4.0,13.9,57212.0,1242.269706943046,30.46069593911995,86.54363314940805,1.0885519901430332,8.868323779932501,373340.0,34.978379786402705,53.53112789789007,-18.552748111487368,78.0,20.415267479,106.0,27.743825036,,41
41039,2020,50662.0,7.9,14.5,58818.0,1298.8725059337712,31.88616439511892,85.70823483318289,1.0379908351842095,9.101281538799572,377749.0,36.14619375216533,60.45632679873838,-24.310133046573057,106.0,27.67725191,92.0,24.021765809,,41
41039,2021,56148.0,5.5,14.4,61509.0,1424.3824899570584,32.469484994020384,84.45570937529564,1.0393344055164877,9.399209527713833,380532.0,36.14619375216533,60.45632679873838,-24.310133046573057,159.0,41.493884219,108.0,28.18452513,,41
41039,2022,57885.0,4.3,15.1,64192.0,1596.1557663393116,32.96816999165449,83.45839285433966,1.0585582050034272,9.576472065679797,382218.0,36.14619375216533,60.45632679873838,-24.310133046573057,186.0,48.646146362,98.0,25.630765288,,41
41039,2023,61634.0,4.0,14.7,70065.0,1659.7833807104353,32.96816999165449,83.45839285433966,1.0585582050034272,9.576472065679797,382218.0,36.14619375216533,60.45632679873838,-24.310133046573057,219.0,57.453021006,88.0,23.086145427,,41
41041,2018,43825.0,4.7,13.6,49265.0,,24.124450236194814,88.18529270483073,0.6056682191265846,9.064138175894405,47881.0,39.74897054165346,49.497149192271145,-9.748178650617682,,,18.0,,,41
41041,2019,45153.0,4.3,14.6,52276.0,,24.91259907661925,88.2340824355779,0.5582219292644242,9.160195274682268,48547.0,39.74897054165346,49.497149192271145,-9.748178650617682,14.0,,22.0,44.033465434,,41
41041,2020,49058.0,10.8,14.4,53883.0,,27.72985868966783,87.1209664342468,0.3263337116912599,9.404897032592832,49336.0,40.551975525613486,56.58074594805702,-16.028770422443536,13.0,,14.0,,,41
41041,2021,54434.0,6.7,15.2,52751.0,,28.595561099849263,85.91826093931736,0.3529458949985962,9.683952994023985,49866.0,40.551975525613486,56.58074594805702,-16.028770422443536,10.0,,10.0,,,41
41041,2022,55709.0,4.9,15.5,57216.0,,28.897736263175354,83.92537847180832,0.3834386299519211,9.794572257321096,50334.0,40.551975525613486,56.58074594805702,-16.028770422443536,24.0,47.232007557,18.0,,,41
41041,2023,59715.0,4.2,15.4,61603.0,1810.9122148830868,28.897736263175354,83.92537847180832,0.3834386299519211,9.794572257321096,50334.0,40.551975525613486,56.58074594805702,-16.028770422443536,26.0,51.159953563,14.0,,,41
41043,2018,43083.0,4.6,12.7,54292.0,,19.52807351524125,90.41181736794988,0.4036786847888012,8.879303328721413,122870.0,57.03094398746573,30.64595786712989,26.38498612033584,17.0,,22.0,17.277260769,,41
41043,2019,44306.0,4.3,12.6,61084.0,,19.28151986183074,89.59439575203122,0.5014074595355383,9.11090141385708,125048.0,57.03094398746573,30.64595786712989,26.38498612033584,22.0,16.955814688,30.0,23.121565484,,41
41043,2020,48033.0,7.7,11.3,65516.0,,19.511644701209605,88.8080115708716,0.4999371148283234,9.353383222236197,127216.0,59.86508810572687,36.497797356828194,23.367290748898675,25.0,19.076106033,22.0,16.786973309,,41
41043,2021,52230.0,5.6,12.1,64834.0,1294.0941103158843,19.812824251466548,87.8372641509434,0.3726415094339623,9.669025157232705,127200.0,59.86508810572687,36.497797356828194,23.367290748898675,24.0,18.484430718,32.0,24.645907624,,41
41043,2022,54123.0,4.4,12.8,67265.0,1474.2337514546218,20.437201023473133,85.95934617956733,0.4642373909392059,9.942611860215557,128598.0,59.86508810572687,36.497797356828194,23.367290748898675,41.0,31.425571217,32.0,24.527275096,,41
41043,2023,57016.0,4.1,14.2,70242.0,1568.970858455661,20.437201023473133,85.95934617956733,0.4642373909392059,9.942611860215557,128598.0,59.86508810572687,36.497797356828194,23.367290748898675,51.0,38.784449717,29.0,22.05390278,,41
41045,2018,30834.0,4.4,21.0,42624.0,,13.831405964698725,89.07364200979264,1.1501429463376165,33.43629851138641,30431.0,68.94106372783901,21.52371825586967,47.41734547196934,,,,,,41
41045,2019,32343.0,4.1,21.0,42019.0,,13.695927143941311,89.73760357753518,1.1344206234381164,33.72681836117322,30412.0,68.94106372783901,21.52371825586967,47.41734547196934,,,,,,41
41045,2020,35325.0,5.3,19.5,46278.0,,14.94057724957555,86.60224601723687,1.149125097936798,34.09832854531209,30632.0,69.35784479837343,27.61775669264656,41.74008810572687,,,,,,41
41045,2021,38843.0,4.4,20.0,51466.0,,14.11811101252095,79.70172132979913,0.9676492191741448,34.74914572222399,31313.0,69.35784479837343,27.61775669264656,41.74008810572687,,,,,,41
41045,2022,39887.0,4.1,19.8,49380.0,,14.59725813533688,76.83746591413532,0.8656224237427864,34.986365654131525,31538.0,69.35784479837343,27.61775669264656,41.74008810572687,,,,,,41
41045,2023,40360.0,3.7,19.7,53762.0,,14.59725813533688,76.83746591413532,0.8656224237427864,34.986365654131525,31538.0,69.35784479837343,27.61775669264656,41.74008810572687,,,11.0,,,41
41047,2018,42361.0,4.2,14.5,56408.0,1103.2960029894912,22.7949635544319,81.05694182439139,1.367295181387143,26.309405667659057,335553.0,46.3146740719088,42.23034200526162,4.084332066647185,37.0,10.666881926,63.0,18.162528685,,41
41047,2019,44634.0,3.9,12.2,64058.0,1151.0925252205989,23.512250478045644,81.25785756136627,1.2348332504026311,26.580124307724923,339641.0,46.3146740719088,42.23034200526162,4.084332066647185,41.0,11.787774066,52.0,14.950347596,,41
41047,2020,48964.0,7.0,12.1,64990.0,1204.4898022267982,24.118409775179657,78.33171390170534,1.1296262894845552,26.91931739502301,343742.0,47.72554278879264,48.85522007563401,-1.1296772868413711,67.0,19.186492709,63.0,18.041030458,,41
41047,2021,54208.0,5.1,13.3,64412.0,1329.1200048031028,24.50753110387533,75.07361126855542,1.0966843682510892,27.47466115563152,344037.0,47.72554278879264,48.85522007563401,-1.1296772868413711,107.0,30.825163705,56.0,16.132795958,,41
41047,2022,55460.0,4.0,13.6,70861.0,1484.4358835467915,25.007388862810547,71.5677457600162,1.198039414137617,27.83858421410292,345815.0,47.72554278879264,48.85522007563401,-1.1296772868413711,90.0,25.958817778,54.0,15.575290667,,41
41047,2023,58470.0,3.7,14.1,73210.0,1558.4334178518902,25.007388862810547,71.5677457600162,1.198039414137617,27.83858421410292,345815.0,47.72554278879264,48.85522007563401,-1.1296772868413711,140.0,40.375957847,60.0,17.303981935,,41
41049,2018,43845.0,4.2,15.4,55343.0,,10.9180790960452,88.59563085153812,0.2318323673651359,35.880517164511815,11215.0,65.29877609791217,24.406047516198704,40.89272858171346,0.0,,,,,41
41049,2019,46078.0,4.1,12.7,59781.0,,9.004739336492891,89.63107139697426,0.265416261169601,36.50358311952579,11303.0,65.29877609791217,24.406047516198704,40.89272858171346,,,,,,41
41049,2020,49782.0,5.2,11.5,59956.0,,9.07830907830908,83.5711159737418,0.2538293216630197,36.96280087527352,11425.0,70.06643220007815,26.787807737397426,43.27862446268073,,,0.0,,,41
41049,2021,53209.0,4.6,13.8,67334.0,,10.441661173368493,75.55165496489468,0.5683717820127048,37.8217987295219,11964.0,70.06643220007815,26.787807737397426,43.27862446268073,,,,,,41
41049,2022,59386.0,3.9,13.4,67524.0,,11.29408713692946,69.9505766062603,0.6672158154859967,38.31136738056013,12140.0,70.06643220007815,26.787807737397426,43.27862446268073,,,,,,41
41049,2023,58480.0,3.4,13.2,80508.0,,11.29408713692946,69.9505766062603,0.6672158154859967,38.31136738056013,12140.0,70.06643220007815,26.787807737397426,43.27862446268073,,,,,,41
41051,2018,56752.0,3.6,12.0,70756.0,1360.4294347806183,44.53802405444883,77.81147365481871,5.433814939516457,11.410548089456292,798647.0,17.026682335136545,73.30463564543489,-56.277953310298344,178.0,21.924422328,152.0,18.721978617,,41
41051,2019,59430.0,3.2,12.0,72469.0,1409.0019884118776,45.85775340972943,77.94175037223188,5.467023611556463,11.592754714729942,804606.0,17.026682335136545,73.30463564543489,-56.277953310298344,212.0,26.08091234,164.0,20.175800112,,41
41051,2020,63751.0,8.6,11.2,74707.0,1433.0009029702987,46.52032569522888,76.05044766499273,5.452733713724071,11.78363414329972,809869.0,17.900008411354033,79.20670147673182,-61.306693065377786,270.0,33.102961244,153.0,18.758344705,,41
41051,2021,69943.0,5.4,12.4,77851.0,1498.793678347397,47.23355332620507,74.29849718090247,5.3095575245274444,12.09218146420234,810011.0,17.900008411354033,79.20670147673182,-61.306693065377786,387.0,48.1716554,141.0,17.550913208,,41
41051,2022,71851.0,3.7,12.1,79432.0,1614.404668832912,47.71443091469572,72.41931052916848,5.436345591747536,12.312615549104192,808098.0,17.900008411354033,79.20670147673182,-61.306693065377786,445.0,55.968999463,149.0,18.740181843,,41
41051,2023,75772.0,3.6,12.8,83290.0,1643.289029286968,47.71443091469572,72.41931052916848,5.436345591747536,12.312615549104192,808098.0,17.900008411354033,79.20670147673182,-61.306693065377786,660.0,83.576253201,161.0,20.387540553,,41
41053,2018,40731.0,4.2,12.7,62389.0,,30.13315451671616,87.98064524052218,1.0966878308177876,13.663772458766749,81427.0,47.00335029159945,40.74947263928527,6.253877652314181,,,13.0,,,41
41053,2019,42856.0,4.0,9.4,69757.0,,30.961779507230652,88.10409817310355,0.8261377458241508,13.903440634897697,83037.0,47.00335029159945,40.74947263928527,6.253877652314181,,,17.0,,,41
41053,2020,45811.0,6.5,11.1,66973.0,,30.5099061713887,86.47468429127818,0.6691844683111059,14.314882568157678,84730.0,49.14373278664762,47.45604771075356,1.6876850758940591,12.0,,12.0,,,41
41053,2021,50952.0,4.8,11.0,71606.0,1391.274709469431,30.771560940841052,84.12104647526839,0.6601271613373945,14.71967757999699,86347.0,49.14373278664762,47.45604771075356,1.6876850758940591,17.0,,19.0,,,41
41053,2022,51772.0,4.0,12.7,77156.0,1541.1685437024662,31.019537939953164,81.09817351598173,0.7431506849315069,15.050228310502284,87600.0,49.14373278664762,47.45604771075356,1.6876850758940591,17.0,,14.0,,,41
41053,2023,55086.0,3.8,11.8,79970.0,1611.630063197972,31.019537939953164,81.09817351598173,0.7431506849315069,15.050228310502284,87600.0,49.14373278664762,47.45604771075356,1.6876850758940591,18.0,,12.0,,,41
41055,2018,53858.0,3.9,13.9,58838.0,,19.466882067851373,95.45171339563862,0.5607476635514018,3.6137071651090342,1605.0,71.976401179941,19.862340216322515,52.11406096361849,0.0,,0.0,,,41
41055,2019,54010.0,3.5,12.5,60035.0,,17.26618705035971,91.59561510353228,0.1827040194884287,4.933008526187576,1642.0,71.976401179941,19.862340216322515,52.11406096361849,0.0,,0.0,,,41
41055,2020,63559.0,6.2,11.9,62271.0,,20.0,90.2135231316726,0.059311981020166,6.465005931198102,1686.0,76.24172185430463,21.52317880794702,54.71854304635761,,,0.0,,,41
41055,2021,65224.0,4.3,12.8,69892.0,,17.976653696498055,88.00448430493275,0.1681614349775785,5.885650224215247,1784.0,76.24172185430463,21.52317880794702,54.71854304635761,,,0.0,,,41
41055,2022,68504.0,3.1,13.3,71460.0,,16.00877192982456,87.94736842105263,0.3684210526315789,5.052631578947368,1900.0,76.24172185430463,21.52317880794702,54.71854304635761,0.0,,0.0,,,41
41055,2023,66483.0,3.8,14.5,73123.0,,16.00877192982456,87.94736842105263,0.3684210526315789,5.052631578947368,1900.0,76.24172185430463,21.52317880794702,54.71854304635761,,,,,,41
41057,2018,43427.0,4.2,13.2,52486.0,,21.041270493909646,92.49117962877742,0.394999233011198,10.335174106458046,26076.0,47.36651452582772,41.78801709773238,5.578497428095339,,,,,,41
41057,2019,44604.0,3.8,12.0,52298.0,,21.814681594812303,93.07287127212096,0.4168403501458941,10.333851225889576,26389.0,47.36651452582772,41.78801709773238,5.578497428095339,,,,,,41
41057,2020,49671.0,8.0,10.8,57533.0,,21.383773021403684,91.14703905608243,0.5451422597266821,10.406242999029198,26782.0,49.46707721459024,47.76172430127901,1.7053529133112306,10.0,,,,,41
41057,2021,54444.0,5.4,14.6,56158.0,,22.36887296992297,89.9775148365218,0.4386449924435106,10.604887758487228,27129.0,49.46707721459024,47.76172430127901,1.7053529133112306,13.0,,11.0,,,41
41057,2022,58235.0,4.2,12.0,64877.0,,23.80791342576936,87.85518376302798,0.5302614737611995,10.762479429511794,27345.0,49.46707721459024,47.76172430127901,1.7053529133112306,,,,,,41
41057,2023,61950.0,3.8,11.5,68717.0,,23.80791342576936,87.85518376302798,0.5302614737611995,10.762479429511794,27345.0,49.46707721459024,47.76172430127901,1.7053529133112306,12.0,,15.0,,,41
41059,2018,38675.0,4.8,15.8,53917.0,,16.220632485104517,85.48466800176857,0.9324039636921636,26.415511456734897,76898.0,61.81469000253651,27.803746784070732,34.010943218465776,,,15.0,,,41
41059,2019,40027.0,4.8,13.9,58286.0,,17.183048433048434,85.76281294973356,0.95943160160251,26.79277573934577,77129.0,61.81469000253651,27.803746784070732,34.010943218465776,,,10.0,,,41
41059,2020,44905.0,6.8,11.7,62560.0,,17.501719901719902,82.5334005871778,0.9894075194971482,27.16667313338248,77319.0,64.38041043646709,32.40813608571948,31.97227435074761,13.0,,19.0,,,41
41059,2021,48716.0,5.2,13.2,58764.0,,18.16151202749141,79.49162987837855,0.9596397892062536,27.77547195914928,79509.0,64.38041043646709,32.40813608571948,31.97227435074761,20.0,25.003750563,11.0,,,41
41059,2022,50516.0,4.3,11.8,71012.0,,18.247830115538076,76.32033440128154,0.7659191029235082,28.049909891870247,79904.0,64.38041043646709,32.40813608571948,31.97227435074761,27.0,33.659539986,16.0,,,41
41059,2023,53253.0,4.1,16.5,62890.0,1281.6853080697313,18.247830115538076,76.32033440128154,0.7659191029235082,28.049909891870247,79904.0,64.38041043646709,32.40813608571948,31.97227435074761,16.0,,15.0,,,41
41061,2018,40225.0,5.2,13.9,50616.0,,24.75602009585956,92.05855232826188,0.7299830951283234,4.706469955432611,26028.0,65.01388032078964,25.053979025293028,39.95990129549661,,,,,,41
41061,2019,41679.0,4.8,13.6,54264.0,,24.522492730486345,91.72646846641608,0.7517940539924821,4.844895014618218,26337.0,65.01388032078964,25.053979025293028,39.95990129549661,,,,,,41
41061,2020,45874.0,7.9,12.6,58779.0,,24.171661200949902,91.74024601916835,0.7056071239906423,4.931703267677911,26502.0,68.91059957173448,28.46627408993576,40.444325481798714,10.0,,0.0,,,41
41061,2021,49200.0,5.6,17.5,53294.0,,24.189768505287223,90.95791277851838,0.7503332698533612,5.065701771091221,26255.0,68.91059957173448,28.46627408993576,40.444325481798714,,,,,,41
41061,2022,50308.0,4.5,14.9,57091.0,,23.834962491475338,90.16586776230692,0.9777067640569124,5.204291257703721,26286.0,68.91059957173448,28.46627408993576,40.444325481798714,,,,,,41
41061,2023,53469.0,3.9,13.6,63524.0,,23.834962491475338,90.16586776230692,0.9777067640569124,5.204291257703721,26286.0,68.91059957173448,28.46627408993576,40.444325481798714,11.0,,,,,41
41063,2018,42519.0,5.8,14.5,48137.0,,24.737327188940093,95.06065857885616,0.2310803004043905,2.931831311380705,6924.0,65.2313330279432,25.561154374713695,39.6701786532295,0.0,,,,,41
41063,2019,43726.0,5.7,12.3,52106.0,,26.449143273787826,94.90291262135922,0.1713306681896059,3.098229583095374,7004.0,65.2313330279432,25.561154374713695,39.6701786532295,0.0,,,,,41
41063,2020,48242.0,7.2,11.6,51506.0,,26.8714364539268,93.74380750176928,0.7218683651804672,3.4111818825194624,7065.0,66.10992425713731,31.559526121577004,34.5503981355603,0.0,,,,,41
41063,2021,53543.0,5.4,12.9,58311.0,,27.577550654473733,92.51023192360164,0.9004092769440655,3.7107776261937246,7330.0,66.10992425713731,31.559526121577004,34.5503981355603,,,,,,41
41063,2022,56672.0,5.1,12.0,61648.0,,31.972182596291017,90.34816507595109,1.0082000268853342,3.763946767038581,7439.0,66.10992425713731,31.559526121577004,34.5503981355603,,,,,,41
41063,2023,59576.0,4.4,13.0,61173.0,,31.972182596291017,90.34816507595109,1.0082000268853342,3.763946767038581,7439.0,66.10992425713731,31.559526121577004,34.5503981355603,,,,,,41
41065,2018,42159.0,4.1,13.4,52269.0,,20.511826289259403,87.21487667207917,0.3170184798577283,17.77236526714606,25866.0,48.75459712470745,39.96155132062855,8.7930458040789,,,,,,41
41065,2019,43342.0,4.1,12.2,56993.0,,19.574840155199738,88.13241484883277,0.3061615001913509,18.19747416762342,26130.0,48.75459712470745,39.96155132062855,8.7930458040789,,,,,,41
41065,2020,48232.0,7.1,12.4,55519.0,,20.442319187089065,87.93864657075436,0.148435715916876,18.691482073532768,26274.0,49.78768577494692,46.73743807501769,3.05024769992923,,,,,,41
41065,2021,52618.0,5.2,13.3,59638.0,,20.965753791735892,83.38909145585085,0.2706461677254445,19.39254971243845,26603.0,49.78768577494692,46.73743807501769,3.05024769992923,11.0,,,,,41
41065,2022,53723.0,4.1,16.0,60506.0,,22.04581779435269,81.90998160591614,0.3078193625886857,19.929426780284544,26639.0,49.78768577494692,46.73743807501769,3.05024769992923,13.0,,,,,41
