fips,DrugDeaths,DrugDeathRate,SuicideDeaths,SuicideRate,RepublicanMargin,RepublicanVoteShare,DemocratVoteShare,UnemploymentRate,PovertyRate,MedianIncome,PerCapitaIncome,BachelorsOrHigher,WhiteAlone,BlackAlone,HispanicLatino,Population,Rent,correlation,n_years,state_fips
51735,0.0,,,,46.34,71.21,24.86,2.85,5.32,102803.17,,40.97,93.25,1.48,3.05,12265.0,,,,51
51740,63.83,66.21,16.5,21.11,-39.29,28.92,68.21,5.27,18.18,52549.5,43771.33,21.23,38.72,52.2,4.71,96265.17,1190.43,-0.83,6.0,51
51750,,,,,-7.61,43.84,51.44,4.15,27.02,44639.5,,41.3,84.58,9.39,3.04,17019.5,,,,51
51760,164.0,71.55,28.83,12.58,-66.47,14.97,81.44,4.68,19.95,55024.0,65118.83,41.77,45.02,45.65,7.2,226610.0,1227.77,-0.89,6.0,51
51770,72.5,73.61,22.83,25.37,-23.51,36.51,60.02,4.22,18.63,47885.67,47948.0,25.95,60.76,29.19,6.54,99329.33,934.84,-0.83,6.0,51
51775,14.0,,,,21.19,58.95,37.75,3.52,9.98,61771.33,,30.74,86.28,7.22,3.51,25367.5,,,3.0,51
51790,,,,,-7.19,44.43,51.62,3.52,11.93,54866.0,,32.66,82.6,11.1,3.44,25010.67,1189.51,,,51
51800,27.8,31.62,12.75,,-15.61,40.85,56.46,3.87,10.5,76851.5,57265.5,30.4,50.14,41.53,4.56,92269.33,1352.39,-0.93,5.0,51
51810,97.5,21.49,68.0,15.01,-2.42,46.87,49.3,3.53,8.48,80612.83,62457.33,37.78,64.58,18.94,8.45,454112.67,1538.64,-0.97,6.0,51
51820,11.0,,10.0,,7.15,51.64,44.49,3.8,12.8,52407.0,,27.23,78.89,12.26,8.63,22199.5,,,,51
51830,0.0,,,,-41.69,27.41,69.1,4.83,19.12,61605.33,,52.62,71.39,15.08,7.35,15170.0,1867.5,,,51
51840,17.0,,,,-8.81,43.7,52.52,3.47,14.47,58330.67,,33.59,76.68,9.93,18.11,27999.67,1469.19,,,51
51901,,,,,,,,,,,85098.33,,,,,,,,,51
51903,,,,,,,,,,,43226.5,,,,,,,,,51
51907,,,,,,,,,,,49432.17,,,,,,,,,51
51911,,,,,,,,,,,42714.67,,,,,,,,,51
51913,,,,,,,,,,,41411.67,,,,,,,,,51
51918,,,,,,,,,,,43785.67,,,,,,,,,51
51919,,,,,,,,,,,94058.17,,,,,,,,,51
51921,,,,,,,,,,,57161.67,,,,,,,,,51
51923,,,,,,,,,,,36326.5,,,,,,,,,51
51929,,,,,,,,,,,43367.0,,,,,,,,,51
51931,,,,,,,,,,,70633.5,,,,,,,,,51
51933,,,,,,,,,,,42352.83,,,,,,,,,51
51939,,,,,,,,,,,42059.33,,,,,,,,,51
51941,,,,,,,,,,,38386.17,,,,,,,,,51
51942,,,,,,,,,,,60403.67,,,,,,,,,51
51944,,,,,,,,,,,55675.83,,,,,,,,,51
51945,,,,,,,,,,,45013.0,,,,,,,,,51
51947,,,,,,,,,,,45576.83,,,,,,,,,51
51949,,,,,,,,,,,46741.17,,,,,,,,,51
51951,,,,,,,,,,,57601.33,,,,,,,,,51
51953,,,,,,,,,,,44690.67,,,,,,,,,51
51955,,,,,,,,,,,38388.17,,,,,,,,,51
51958,,,,,,,,,,,64154.5,,,,,,,,,51
53000,,,,,,,,5.08,,,,,,,,,,,,53
53001,0.0,,0.0,,36.61,66.56,29.95,5.53,15.13,58139.83,45302.0,14.15,58.71,0.6,63.99,20035.83,,,,53
53003,,,13.0,,26.05,60.48,34.44,4.07,14.45,57463.5,51214.0,22.52,91.55,0.64,4.32,22403.17,,,,53
53005,41.0,19.56,34.83,16.68,22.69,58.72,36.02,5.6,10.37,77244.0,51705.83,31.54,78.97,1.7,22.54,202012.0,1409.72,-0.85,6.0,53
53007,21.0,33.77,15.8,25.91,10.3,53.1,42.8,5.35,10.28,66645.33,59678.5,27.74,75.79,0.5,28.26,77549.83,1644.54,-0.73,4.0,53
53009,32.33,51.04,20.83,31.43,-1.3,47.09,48.39,6.78,12.25,60975.5,52272.0,29.0,85.75,1.02,6.78,76292.33,1648.04,-0.73,6.0,53
53011,106.67,21.03,84.33,16.81,-3.45,45.97,49.42,5.37,8.63,83914.33,60469.17,31.35,82.08,1.86,10.14,487543.67,1585.27,-0.88,6.0,53
53013,0.0,,0.0,,43.85,69.74,25.88,5.55,12.8,59518.33,56576.5,25.97,85.89,1.04,7.99,3991.0,,,3.0,53
53015,33.33,36.61,23.83,22.38,16.18,55.71,39.54,6.35,12.62,65707.33,51019.17,16.8,87.4,0.83,9.36,108498.0,1352.6,0.92,6.0,53
53017,,,,,26.14,61.13,34.99,5.78,10.37,68729.33,46350.83,20.83,67.03,0.47,32.36,42485.67,,,,53
53019,,,,,29.84,62.69,32.85,10.12,17.53,50062.0,42914.67,18.72,74.51,0.21,3.17,7419.17,,,,53
53021,19.6,23.66,14.0,,15.74,55.67,39.93,6.6,12.45,72934.67,43266.5,18.97,63.34,2.35,53.42,94174.5,1561.91,-0.84,5.0,53
53023,0.0,,0.0,,46.78,70.63,23.85,6.3,12.95,58423.0,53972.0,25.79,91.11,0.32,2.49,2268.33,,,6.0,53
53025,26.33,32.63,15.6,,35.5,65.59,30.1,6.57,13.55,60431.83,45296.33,17.79,65.4,0.95,42.17,97195.67,1181.45,-0.83,6.0,53
53027,40.0,58.88,16.83,28.42,6.78,51.0,44.22,7.65,15.43,57529.5,44545.67,16.51,85.19,1.28,10.37,74099.33,1251.7,-0.66,6.0,53
53029,16.75,25.5,16.6,23.25,-9.93,42.48,52.41,5.53,7.43,77170.33,61087.33,34.39,82.76,2.82,8.14,84607.83,1656.19,,4.0,53
53031,11.33,,12.25,,-38.51,28.56,67.07,6.23,11.55,65235.83,58899.17,43.05,89.48,0.57,3.86,32094.67,,,3.0,53
53033,674.0,29.79,302.67,13.4,-51.9,22.05,73.95,4.07,8.52,107807.83,104267.67,53.51,61.53,6.46,9.9,2222240.17,1967.97,-0.68,6.0,53
53035,57.5,20.93,49.67,18.13,-15.86,39.01,54.86,5.07,8.63,85354.33,63764.33,34.24,79.28,2.67,8.11,270199.33,1630.96,-0.63,6.0,53
53037,14.5,,13.0,,11.38,53.43,42.05,6.13,13.88,63392.5,52040.5,34.76,85.9,0.96,9.17,45135.67,1392.71,,,53
53039,,,,,11.22,53.5,42.28,6.1,12.87,62675.83,52303.0,30.58,89.79,0.72,12.23,22207.67,,,,53
53041,27.33,40.97,17.0,23.79,33.92,64.71,30.79,6.57,12.82,61630.17,50533.67,18.7,87.39,0.6,10.69,80177.0,1457.76,-0.75,6.0,53
53043,0.0,,0.0,,49.29,72.79,23.5,5.27,10.97,63404.17,49217.83,24.07,92.71,0.63,3.6,10768.5,,,,53
53045,28.4,46.98,16.83,29.73,4.57,49.68,45.1,6.82,12.52,68762.67,48524.83,19.22,81.62,1.08,10.45,64804.5,,-0.71,5.0,53
53047,17.0,49.51,12.75,,15.67,55.83,40.16,6.72,17.13,52346.67,47061.33,20.95,70.33,0.67,20.77,42033.0,,-0.58,5.0,53
53049,,,10.0,,3.06,49.63,46.58,7.55,13.77,54384.67,44681.67,21.16,84.64,0.49,9.94,22476.0,,,,53
53051,0.0,,,,36.39,66.08,29.69,7.6,15.28,56152.5,47493.67,21.2,87.83,0.26,4.21,13437.67,,,,53
53053,283.5,30.81,161.67,17.67,-9.9,42.45,52.35,5.95,9.0,84969.17,57175.33,28.05,70.57,6.92,11.37,896154.33,1578.52,-0.83,6.0,53
53055,0.0,,,,-47.56,23.76,71.32,4.67,9.6,74673.17,83046.17,51.09,90.83,0.81,6.59,17307.83,,,,53
53057,36.0,27.57,24.33,18.68,-6.15,44.48,50.63,6.05,10.52,76614.17,59194.33,27.66,80.27,0.84,18.8,127358.17,1699.3,-0.9,6.0,53
53059,0.0,,,,10.43,52.73,42.3,6.07,10.7,74071.5,56790.83,25.47,90.87,0.36,7.19,11914.67,,,,53
53061,231.83,27.83,120.83,14.55,-19.27,37.78,57.05,4.52,7.68,96160.17,64845.33,33.71,72.25,3.25,10.62,812283.0,1790.59,-0.86,6.0,53
53063,155.5,28.77,102.83,19.2,5.78,50.17,44.39,5.57,12.53,64706.83,51199.0,31.36,86.37,1.78,6.07,520946.83,1212.09,-0.8,6.0,53
53065,21.0,43.0,13.8,,41.88,68.73,26.86,7.08,13.65,58432.33,43923.0,20.06,88.42,0.4,3.87,45617.83,,,,53
53067,78.83,26.6,47.67,16.19,-17.62,38.41,56.03,5.27,9.33,82086.67,57017.33,36.03,78.74,3.07,9.38,286379.83,1649.25,-0.71,6.0,53
53069,0.0,,0.0,,20.12,57.93,37.82,6.93,11.13,63919.33,48579.17,20.71,87.99,1.18,7.23,4350.0,,,3.0,53
53071,15.2,32.32,13.0,,10.97,52.88,41.91,4.97,13.17,63388.83,50847.0,29.19,80.82,1.84,21.78,61309.0,1317.99,0.14,5.0,53
53073,55.5,24.09,43.17,18.81,-21.95,36.62,58.57,5.68,12.78,71306.0,55439.83,35.64,81.74,0.97,9.75,223291.67,1558.21,-0.74,6.0,53
53075,,,10.0,,-8.11,42.87,50.98,4.53,21.63,51659.5,45200.83,49.5,80.64,2.07,6.48,48313.33,1142.55,,,53
53077,80.83,31.74,34.17,13.46,9.59,52.93,43.34,6.97,15.88,58938.67,46763.5,17.42,68.45,1.02,50.17,252851.33,1242.11,-0.9,6.0,53
54000,,,,,,,,5.2,,,,,,,,,,,,54
54001,10.0,,0.0,,54.73,76.01,21.28,5.78,19.75,44076.5,38779.5,13.79,94.01,1.18,1.03,16093.33,,,,54
54003,79.0,63.5,22.5,20.13,33.2,65.02,31.82,3.95,10.8,68418.5,48408.33,22.85,85.46,7.33,4.76,118910.83,1341.9,-0.7,6.0,54
54005,22.83,118.26,,,53.42,75.39,21.97,6.12,20.53,44442.0,39171.67,10.71,97.63,0.62,0.3,22091.83,,-0.67,6.0,54
54007,13.0,,,,45.86,71.66,25.8,7.08,19.95,43642.5,38861.33,13.56,92.75,0.81,0.69,13369.33,,,,54
54009,14.67,,,,42.83,70.18,27.34,5.95,12.88,52096.33,46845.17,20.48,95.2,1.64,0.97,22449.0,,,3.0,54
54011,124.83,134.94,16.0,21.57,20.47,58.76,38.29,4.8,19.32,46507.83,47550.67,27.95,90.37,4.62,1.45,94256.17,824.37,-0.58,6.0,54
54013,0.0,,0.0,,60.41,78.97,18.55,10.83,21.95,40605.67,39070.83,10.4,98.03,0.03,0.76,6809.0,,,,54
54015,10.0,,0.0,,59.8,78.87,19.07,8.13,23.42,40099.83,37166.17,11.03,98.55,0.05,0.11,8394.5,,,,54
54017,,,,,70.38,83.98,13.6,4.15,18.67,49837.5,35982.0,14.41,95.73,1.58,1.01,8203.0,,,,54
54019,37.0,91.09,10.0,,38.95,68.29,29.34,6.2,20.12,43364.67,41778.83,15.53,93.01,4.89,1.23,42155.83,,-0.76,6.0,54
54021,0.0,,0.0,,53.1,75.24,22.15,6.77,24.7,41530.67,34343.33,18.18,82.25,12.23,4.07,7770.0,,,,54
54023,,,0.0,,77.39,88.18,10.79,4.93,14.58,48977.33,43305.0,13.11,96.5,1.57,0.57,11325.5,,,,54
54025,22.67,85.4,11.0,,40.1,68.6,28.5,4.95,17.67,42608.17,44712.0,20.12,93.28,2.38,1.98,34115.33,,-0.96,6.0,54
54027,14.5,,,,60.08,79.01,18.93,3.75,15.65,54388.0,42009.67,13.09,96.3,0.93,1.45,23290.0,,-0.54,6.0,54
54029,17.33,76.36,,,43.88,70.75,26.87,6.33,13.1,53246.17,47667.83,18.02,94.28,2.05,1.58,29203.0,,-0.08,6.0,54
54031,10.0,,,,55.05,76.41,21.36,5.18,14.1,49229.83,38629.33,14.3,91.17,4.85,3.04,14033.83,,,,54
54033,38.83,59.09,16.67,29.61,38.28,67.61,29.34,4.73,14.23,53768.83,55564.33,23.58,94.55,1.45,1.72,66947.17,877.8,-0.88,6.0,54
54035,17.33,82.98,,,51.37,74.48,23.11,5.3,16.0,52917.67,43577.17,17.84,97.12,0.22,0.89,28410.83,,,3.0,54
54037,28.5,49.07,12.0,,12.08,54.4,42.32,3.45,9.23,83552.33,58260.67,31.63,85.48,5.81,6.04,57205.83,1735.83,-0.33,6.0,54
54039,172.83,97.68,35.67,20.09,16.64,56.92,40.29,5.17,16.38,50825.33,53597.17,26.74,87.89,6.92,1.14,181957.67,855.73,-0.95,6.0,54
54041,12.0,,,,56.84,77.07,20.23,6.5,17.15,49073.67,42308.33,15.79,95.0,0.18,1.27,16545.33,,,,54
54043,17.67,103.78,,,54.77,76.22,21.45,6.65,21.6,42719.83,34968.17,8.23,97.93,0.35,0.89,20665.0,,0.97,6.0,54
54045,41.67,131.58,,,63.02,80.61,17.58,6.65,22.87,40625.33,41244.5,11.68,96.18,1.67,1.0,32839.0,,-0.75,6.0,54
54047,29.8,186.73,,,56.11,77.46,21.34,8.65,34.42,29305.5,31997.67,6.22,86.89,10.21,1.6,18852.83,,0.82,5.0,54
54049,30.0,58.27,10.75,,30.27,63.36,33.09,5.5,14.93,54829.67,46825.17,23.87,93.02,3.24,1.34,56288.17,873.18,-0.96,6.0,54
54051,13.5,,11.0,,50.07,73.79,23.72,6.38,15.07,53369.5,45804.17,18.76,96.24,0.76,0.98,30947.33,,,4.0,54
54053,20.17,103.62,10.0,,53.73,75.58,21.84,5.97,17.47,46600.17,39610.5,14.92,96.8,0.35,0.91,26183.67,,-0.66,6.0,54
54055,63.0,107.48,12.5,,54.71,76.27,21.56,6.02,19.25,43071.5,42414.17,20.24,90.39,6.08,1.22,59787.83,624.04,-0.9,6.0,54
54057,12.0,,,,58.46,78.14,19.69,5.23,14.0,53716.0,46231.33,19.1,94.12,3.02,0.99,27075.17,,-0.69,4.0,54
54059,25.4,128.17,,,70.47,84.56,14.09,8.03,28.3,34684.17,35229.17,9.59,95.83,2.42,0.16,23932.0,,0.87,5.0,54
54061,37.67,35.3,14.17,18.71,4.28,50.01,45.73,4.1,17.97,56781.33,51623.67,45.13,88.83,3.55,2.19,105765.5,1211.11,-0.91,6.0,54
54063,10.0,,,,57.38,77.57,20.2,4.38,15.43,46333.33,38214.67,15.0,96.77,0.81,1.32,12930.0,,,,54
54065,11.67,,,,52.91,75.08,22.17,3.93,11.92,55667.17,41930.33,18.29,95.25,0.48,1.53,17458.5,,-0.69,3.0,54
54067,13.75,,10.0,,56.97,77.39,20.42,6.4,19.1,43963.0,38668.33,16.9,96.94,0.47,0.67,24879.5,,,4.0,54
54069,27.0,77.29,11.0,,27.68,62.09,34.41,5.05,14.78,52345.67,61824.17,32.33,92.21,3.54,1.21,42242.67,812.29,-0.87,6.0,54
54071,,,0.0,,53.0,75.47,22.48,3.47,14.12,47543.5,47305.67,16.88,94.93,3.47,1.16,6597.67,,,,54
54073,,,0.0,,57.4,77.32,19.92,7.0,13.82,55357.83,47584.83,11.87,96.47,0.48,2.14,7552.17,,,,54
54075,,,,,45.07,70.97,25.9,5.75,17.78,41423.17,47594.5,14.7,97.46,0.38,0.52,8208.17,,,,54
54077,16.33,61.59,10.0,,55.33,76.31,20.97,4.93,15.3,52949.83,40233.5,16.74,91.57,5.26,2.12,33968.0,,,3.0,54
54079,23.67,41.68,12.67,,44.37,70.68,26.31,4.57,9.93,69535.67,51742.17,27.46,95.64,1.02,1.22,56990.83,,-0.4,6.0,54
54081,88.67,121.17,15.5,31.35,51.17,74.5,23.32,5.23,19.95,46418.0,45726.0,19.59,87.86,7.49,1.63,74911.83,,-0.95,6.0,54
54083,13.0,,10.67,,44.02,70.78,26.75,5.95,17.47,46556.0,43088.5,16.98,93.69,1.84,0.96,28486.33,,,,54
54085,0.0,,0.0,,71.47,84.65,13.18,5.55,18.0,48310.33,49687.33,11.32,97.31,0.32,0.33,9202.17,,,,54
54087,,,0.0,,48.16,72.76,24.59,8.37,19.8,42148.67,37804.5,13.18,96.95,0.08,1.14,14039.83,,,,54
54089,15.67,160.72,,,46.87,72.32,25.44,5.27,23.67,39325.17,40518.33,15.79,93.35,4.39,2.01,12445.17,,,3.0,54
54091,14.0,,,,49.77,73.59,23.82,4.87,15.5,51937.33,46355.83,17.67,96.31,1.13,0.98,16760.5,,,,54
54093,,,0.0,,50.4,73.88,23.47,5.25,15.18,49142.83,49901.0,21.11,97.28,0.33,0.29,6878.0,,,,54
54095,0.0,,,,66.82,82.17,15.35,7.57,15.6,51523.0,49665.67,15.37,97.13,0.47,0.9,8587.5,,,,54
54097,10.0,,,,54.92,76.02,21.1,6.12,18.17,47096.17,39393.5,16.56,95.54,1.83,1.37,24212.17,,,,54
54099,37.0,95.61,,,50.54,73.99,23.45,5.48,18.32,46600.83,39133.17,16.92,96.97,0.74,0.7,39694.33,,-0.72,6.0,54
54101,,,0.0,,61.66,79.83,18.18,6.25,23.95,36846.5,31928.67,11.11,97.01,0.1,0.3,8388.67,,,,54
54103,11.0,,,,51.35,73.97,22.62,7.12,17.52,48966.67,42305.33,13.1,97.24,0.52,0.9,14972.0,,,,54
54105,,,0.0,,62.9,79.93,17.02,7.48,18.05,48512.5,39339.67,12.65,97.38,1.12,0.32,5504.5,,,,54
54107,41.67,49.95,18.5,26.74,43.94,70.59,26.65,5.47,15.1,51482.17,51508.67,21.92,95.78,1.31,1.26,84687.5,811.08,-0.71,6.0,54
54109,24.4,136.66,,,71.42,84.92,13.5,6.38,23.35,40331.67,33006.5,10.86,97.28,0.96,0.54,21322.83,,0.9,5.0,54
55000,,,,,,,,3.73,,,,,,,,,,,,55
55001,11.0,,,,24.37,61.15,36.78,5.93,13.9,52405.67,43450.67,14.56,91.71,2.6,4.22,20390.0,,,,55
55003,10.0,,,,-11.15,42.95,54.1,5.07,14.82,51291.5,44388.17,20.09,83.56,1.05,3.08,15822.83,,,,55
55005,10.0,,14.0,,25.81,61.6,35.78,4.03,10.5,58150.17,55170.67,20.53,93.73,1.66,2.71,45926.33,,,,55
55007,0.0,,,,-12.27,42.72,54.99,5.8,11.27,60179.17,51057.5,32.39,85.35,0.89,2.22,15588.67,,,,55
55009,48.33,18.02,40.5,15.14,8.37,52.49,44.12,3.45,9.3,68295.17,58232.33,30.91,83.32,2.55,9.03,264643.83,976.63,-0.8,6.0,55
55011,0.0,,,,24.08,60.55,36.47,4.6,9.17,62226.17,51469.83,19.66,96.23,0.54,2.36,13225.33,,,3.0,55
55013,,,,,28.41,63.11,34.7,5.6,11.9,57679.17,46494.17,21.26,91.47,0.63,1.98,15898.0,,,,55
55015,,,10.0,,20.22,58.53,38.31,2.95,5.1,80531.67,55590.17,30.28,92.84,0.9,4.47,51098.33,,,,55
55017,13.0,,12.83,,19.97,58.46,38.49,4.05,9.75,66075.0,51202.83,22.16,94.31,1.5,1.84,65014.5,,,,55
55019,,,,,35.35,65.96,30.61,3.22,12.55,59207.0,47383.0,12.78,95.09,0.59,5.12,34633.17,,,,55
55021,14.8,,12.0,,1.73,49.17,47.45,3.38,7.4,73770.17,58452.83,23.79,93.73,1.6,3.62,57696.83,,0.09,5.0,55
55023,,,,,6.92,51.97,45.05,4.6,12.52,55405.67,47174.67,17.98,94.71,1.93,1.68,16181.83,,,,55
55025,130.5,23.33,73.67,13.18,-50.8,22.9,73.7,2.78,10.23,78579.67,68751.33,52.59,82.14,5.06,6.57,547272.67,1408.09,-0.82,6.0,55
55027,20.5,26.83,15.5,26.07,30.46,63.78,33.32,3.22,8.35,67027.17,49337.17,18.23,92.28,2.66,5.13,88399.67,,0.37,6.0,55
55029,0.0,,,,0.09,48.57,48.48,4.13,8.47,66353.0,67605.17,34.25,95.17,0.63,3.4,28720.17,,,,55
55031,12.8,,11.33,,-8.7,43.81,52.51,5.02,11.35,60858.33,47357.67,25.81,92.13,1.3,1.71,43735.33,1065.98,0.05,5.0,55
55033,,,10.0,,13.0,54.67,41.67,3.72,11.37,64601.0,45953.0,28.75,93.28,0.56,2.02,44997.0,978.03,,,55
55035,15.83,,17.33,21.02,-9.6,43.15,52.75,3.28,11.35,66489.17,53957.17,33.57,90.69,1.22,2.62,104539.5,880.93,-0.9,6.0,55
55037,0.0,,0.0,,46.1,72.17,26.07,4.75,10.95,59179.17,58681.0,20.87,97.03,0.43,0.72,4442.17,,,,55
55039,20.5,24.1,18.0,19.99,26.53,61.8,35.27,3.33,8.5,68122.0,54076.5,22.86,91.69,1.51,5.46,103251.67,876.96,-0.96,6.0,55
55041,,,0.0,,29.47,63.81,34.34,6.47,14.4,52709.67,44713.33,15.33,79.55,0.62,2.58,9113.0,,,,55
55043,,,,,11.34,53.74,42.4,3.32,13.08,58979.83,48757.83,23.72,95.8,1.59,1.83,51837.5,,,,55
55045,,,,,-2.88,46.93,49.81,3.05,7.33,72330.33,58373.5,24.46,95.68,0.54,3.25,36963.33,,,,55
55047,10.0,,,,36.36,66.84,30.48,4.2,11.05,61115.67,48514.17,21.13,95.12,0.93,5.18,18915.83,,,,55
55049,0.0,,0.0,,-14.2,41.23,55.43,3.38,8.25,72935.5,54806.83,26.03,95.51,0.86,1.96,23686.17,,,,55
55051,0.0,,0.0,,22.83,60.45,37.62,6.72,12.33,51980.33,51414.33,22.05,95.81,0.23,1.44,5904.5,,,,55
55053,7.33,,,,13.95,55.55,41.6,4.87,12.5,58695.83,48884.5,15.41,86.9,1.9,3.6,20750.67,,1.0,3.0,55
55055,16.0,,13.8,24.49,15.44,55.89,40.45,3.38,7.93,73172.0,51664.0,26.7,92.69,0.97,7.29,85143.67,1074.1,-0.43,6.0,55
55057,,,,,28.13,62.78,34.65,4.07,13.2,57865.67,44041.67,15.01,91.9,2.38,3.2,26580.83,,,,55
55059,46.0,27.28,24.5,15.17,2.2,49.37,47.17,4.27,10.77,70609.67,53784.33,27.95,82.15,6.97,13.56,168663.5,1314.24,0.94,6.0,55
55061,0.0,,,,31.05,64.19,33.14,3.12,7.55,70269.67,53325.0,19.71,95.76,0.58,3.19,20470.0,,,,55
55063,30.0,26.92,19.33,17.59,-12.18,42.14,54.32,3.18,11.4,64552.0,55756.5,35.35,90.17,1.55,2.06,119105.83,1102.21,-0.85,6.0,55
55065,0.0,,0.0,,12.15,54.87,42.72,2.77,10.48,65369.67,48865.67,19.38,96.11,0.56,4.12,16704.33,,,4.0,55
55067,,,,,32.1,64.94,32.84,4.38,12.37,54845.17,48399.17,16.22,94.39,0.7,2.17,19328.33,,,,55
55069,,,10.0,,22.05,59.52,37.47,3.82,9.78,62001.83,50496.0,18.61,95.94,0.66,1.84,28076.83,,,,55
55071,17.67,27.69,14.4,25.32,22.64,59.64,37.0,3.67,9.6,62143.67,51279.67,21.71,92.53,1.09,4.34,80192.67,,0.8,6.0,55
55073,17.0,19.57,21.83,17.08,18.01,57.47,39.46,3.13,8.43,69353.0,56280.33,26.33,89.53,0.58,2.92,136563.67,860.79,-0.56,5.0,55
55075,,,11.67,,34.26,66.01,31.75,4.78,10.88,56576.0,48878.67,16.8,96.07,0.62,1.96,41102.33,,,,55
55077,,,0.0,,26.28,61.97,35.68,4.35,11.08,56938.0,46541.33,14.35,95.34,0.59,3.61,15440.67,,,,55
55078,11.5,,,,-62.11,18.67,80.77,8.22,25.03,44456.17,38411.67,18.07,11.06,0.28,7.29,4429.83,,,,55
55079,516.33,55.48,129.0,13.82,-38.91,29.04,67.95,4.78,17.88,55608.83,53236.83,31.9,56.64,26.34,15.53,943310.67,1127.39,-0.9,6.0,55
55081,13.0,,13.0,,23.04,59.85,36.81,3.32,12.07,62284.0,47284.17,20.45,91.89,1.69,4.84,45989.17,1026.16,-0.45,4.0,55
55083,,,10.0,,39.61,68.71,29.1,3.9,8.68,66428.5,50703.17,16.92,95.6,0.33,1.95,38309.83,,,,55
55085,,,11.0,,16.07,56.53,40.46,4.37,9.2,60962.0,53986.33,26.93,95.52,0.55,1.63,36545.33,,,,55
55087,27.6,15.54,30.0,15.78,10.8,53.75,42.94,3.25,6.97,73750.33,57228.17,30.4,88.8,1.44,4.5,188020.83,1071.57,-0.84,5.0,55
55089,13.8,,10.5,,14.29,55.37,41.08,3.13,4.72,90653.33,91641.83,49.51,92.46,1.36,3.16,90096.5,1501.35,-0.54,5.0,55
55091,0.0,,0.0,,25.29,61.24,35.95,3.75,9.63,64969.5,56449.0,21.36,97.19,0.32,2.08,7307.0,,,,55
55093,,,,,13.16,54.35,41.19,4.02,8.48,82116.0,53659.83,29.78,94.55,0.6,2.32,42082.33,,,,55
55095,,,12.0,,27.46,62.24,34.78,4.53,8.88,67247.5,51368.17,21.95,95.71,0.47,1.94,44233.0,,,,55
55097,10.5,,11.0,,-2.91,46.67,49.58,3.52,10.25,65605.67,51811.83,33.17,92.17,0.81,3.42,70498.83,1105.52,,,55
55099,0.0,,0.0,,26.75,62.15,35.39,4.32,12.4,52220.0,49174.5,16.43,94.98,0.48,1.95,13732.0,,,,55
55101,51.33,26.15,28.33,14.44,4.16,50.62,46.47,4.47,11.18,67418.17,55004.5,26.4,78.55,11.16,13.78,196395.67,1049.73,-0.91,6.0,55
55103,,,,,8.32,52.67,44.35,3.38,13.08,57526.67,48606.0,19.6,94.54,0.7,2.54,17378.5,,,,55
55105,58.33,35.61,26.17,16.87,-10.88,42.8,53.68,4.23,10.68,65484.33,49848.67,23.4,85.33,4.57,9.1,162934.83,1011.02,-0.69,6.0,55
55107,,,,,34.42,65.91,31.49,4.55,13.17,52623.0,49834.0,16.67,95.85,0.73,2.01,14154.83,,,,55
55109,11.5,,12.0,,16.72,56.25,39.53,3.93,5.33,91403.17,62350.33,36.39,94.78,0.71,2.51,91058.33,1617.31,-1.0,4.0,55
55111,15.0,,13.4,,-1.03,47.96,48.98,3.75,9.23,67806.83,58004.5,24.48,92.96,0.8,5.43,64737.67,,0.0,6.0,55
55113,11.0,,,,15.09,56.43,41.34,5.05,14.0,53592.0,48508.67,25.22,77.32,0.53,2.76,17195.5,,,3.0,55
55115,,,11.0,,34.99,66.23,31.24,3.72,10.35,61676.0,47703.17,16.81,87.63,0.47,2.98,40876.33,,,,55
55117,23.83,24.19,17.33,20.38,15.92,56.12,40.2,3.17,8.37,65204.83,56883.5,25.72,87.23,1.98,6.65,116424.17,1044.29,-0.68,6.0,55
55119,0.0,,,,45.7,70.93,25.23,3.7,10.43,59485.33,46939.33,15.71,96.66,0.24,2.26,20153.17,,,,55
55121,0.0,,,,15.26,56.24,40.98,3.97,9.13,63158.67,48267.5,19.57,91.91,0.49,8.79,30054.0,,,,55
55123,,,,,4.7,50.81,46.12,3.37,13.6,60294.5,46801.83,23.2,96.36,0.24,1.65,30708.17,,,,55
55125,,,,,22.89,60.18,37.29,4.67,11.0,57707.33,57636.5,28.45,86.4,0.46,2.6,22395.33,,,,55
55127,20.5,23.84,16.33,,19.39,57.92,38.53,3.63,9.78,69592.67,57834.5,29.75,90.89,0.86,11.24,104279.5,1475.8,0.29,6.0,55
55129,0.0,,,,23.57,60.38,36.81,4.48,11.67,56257.33,52001.0,22.85,94.69,0.61,1.88,16172.33,,,,55
55131,26.83,19.59,19.0,18.24,38.62,67.7,29.09,3.17,5.33,84799.17,64626.17,32.69,93.68,1.33,3.3,135828.83,1191.89,-0.98,6.0,55
55133,75.17,18.44,51.0,12.52,22.7,59.59,36.89,3.23,4.93,93993.5,80594.83,45.72,90.55,1.59,4.93,403650.5,1293.94,-0.57,6.0,55
55135,,,11.5,,31.09,64.11,33.02,3.53,10.05,64203.33,50832.83,19.85,95.28,0.7,3.27,51516.5,,,,55
55137,0.0,,,,33.51,65.6,32.09,4.18,12.03,58375.17,44655.33,16.38,91.64,1.76,6.44,24406.0,,,,55
55139,31.17,19.95,26.33,15.36,5.09,50.51,45.41,3.28,10.25,64554.67,53683.0,28.76,90.35,2.44,4.29,170826.5,844.85,-0.96,6.0,55
